entry_key,sense_position,definition,lemma
duo|noun,0,Two people who work or collaborate together as partners; especially,duo
duo|noun,1,Any pair of people.,duo
duo|noun,2,Any cocktail consisting of a spirit and a liqueur.,duo
duo|noun,3,A meal with two paired components.,duo
duo|noun,4,A song in two parts; a duet.,duo
syzygy|noun,0,"An alignment of three celestial bodies (for example, the Sun, Earth, and Moon) such that one body is directly between the other two, such as occurs at an eclipse.",syzygy
syzygy|noun,1,"An archetypal pairing of contrasexual opposites, symbolizing the communication of the conscious and unconscious minds.",syzygy
syzygy|noun,2,A relation between generators of a module.,syzygy
syzygy|noun,3,The fusion of some or all of the organs.,syzygy
syzygy|noun,4,The association of two protozoa end-to-end or laterally for the purpose of asexual exchange of genetic material.,syzygy
syzygy|noun,5,The pairing of chromosomes in meiosis.,syzygy
syzygy|noun,6,Complementary female–male pairings of the emanations known as Aeons.,syzygy
eclipse|noun,0,"An alignment of astronomical objects whereby one object comes between the observer (or notional observer) and another object, thus obscuring the latter.",eclipse
eclipse|noun,2,"A seasonal state of plumage in some birds, notably ducks, adopted temporarily after the breeding season and characterised by a dull and scruffy appearance.",eclipse
eclipse|noun,3,"Obscurity, decline, downfall.",eclipse
eclipse|verb,1,To overshadow; to be better or more noticeable than.,eclipse
eclipse|verb,2,To undergo eclipsis.,eclipse
space shuttle|noun,1,The reusable winged orbiter of this system.,Space Shuttle
sts|noun,0,Initialism of science and technology studies.,STS
sts|noun,1,Initialism of secondary traumatic stress.,STS
sts|noun,2,Initialism of special treatment steel (a type of homogenous armor plate).,STS
sts|noun,3,Initialism of Space Transportation System (a Space Shuttle program run by NASA).,STS
sts|noun,4,Initialism of SharePoint Team Services (the first name given to Microsoft SharePoint Foundation).,STS
sts|noun,5,Initialism of Spring Tool Suite.,STS
legend|noun,1,An unrealistic story depicting past events.,legend
legend|noun,2,Such stories considered collectively; unverified traditional tales.,legend
legend|noun,3,A person related to a legend or legends.,legend
legend|noun,4,A person related to a legend or legends.,legend
legend|noun,6,"An inscription, motto, or title, especially one surrounding the field in a medal or coin, or placed upon a heraldic shield or beneath an engraving or illustration.",legend
legend|noun,7,A musical composition set to a poetical story.,legend
legend|noun,8,The design and specification of a vessel.,legend
legend|verb,0,To tell or narrate; to recount.,legend
better|adjective,1,Greater in amount or quantity,better
better|adjective,2,"Greater or lesser (whichever is seen as more advantageous), in reference to value, distance, time, etc.",better
better|adjective,3,Healed or recovered from an injury or illness.,better
better|noun,0,"An entity, usually animate, deemed superior to another; one who has a claim to precedence; a superior.",better
better|noun,1,Alternative spelling of bettor.,better
better|verb,0,Had better.,better
better|verb,2,To become better; to improve.,better
better|verb,3,To surpass in excellence; to exceed; to excel; to improve on.,better
better|verb,4,To give advantage to; to support; to advance the interest of.,better
locust|noun,1,A fruit or pod of a carob tree (Ceratonia siliqua).,locust
locust|noun,2,"Any of various often leguminous trees and shrubs, especially of the genera Robinia and Gleditsia; locust tree.",locust
locust|noun,3,A cicada.,locust
locust|noun,4,A mainlander.,locust
locust|noun,5,A dose of laudanum.,locust
locust|verb,0,To come in a swarm.,locust
moth|noun,0,"Any flying insect of the order Lepidoptera not in the superfamily Papilionoidea, most species of which are nocturnal and can be distinguished from butterflies by feather-like antennae.",moth
moth|noun,1,"Anything that gradually and silently eats, consumes, or wastes any other thing.",moth
moth|noun,2,A moth bean plant (Vigna aconitifolia).,moth
moth|noun,3,A girlfriend.,moth
moth|noun,4,Obsolete form of mote.,moth
moth|noun,5,"A liver spot, especially an irregular or feathery one.",moth
moth|verb,0,To hunt for moths.,moth
mot|noun,0,A witty remark; a witticism; a bon mot.,mot
mot|noun,1,A word or a motto; a device.,mot
mot|noun,2,A note or brief strain on a bugle.,mot
mot|noun,3,A woman; a wife.,mot
mot|noun,4,A prostitute.,mot
mot|noun,5,A landlady.,mot
soleil|noun,0,sun,soleil
missense|noun,0,"A damaged DNA sequence that is meaningful but has an incorrect meaning, with the result that its products do not do what they are supposed to do.",missense
missense|verb,0,To sense incorrectly.,missense
sequel|noun,0,"The events, collectively, which follow a previously mentioned event; the aftermath.",sequel
sequel|noun,2,Any text that continues on from another text.,sequel
sequel|noun,3,"The remainder of the text; what follows. Used exclusively in the set phrase ""in the sequel"".",sequel
sequel|noun,4,Thirlage.,sequel
sequel|noun,5,A person's descendants.,sequel
interquel|noun,0,An installment in a series of works set chronologically between two of its predecessors.,interquel
interquel|noun,1,Any middle sequel with an earlier and a later installment.,interquel
arbor|noun,0,"A shady sitting place or pergola usually in a park or garden, surrounded by climbing shrubs, vines or other vegetation.",arbor
arbor|noun,1,A grove of trees.,arbor
arbor|noun,2,An axis or shaft supporting a rotating part on a lathe.,arbor
arbor|noun,3,A bar for supporting cutting tools.,arbor
arbor|noun,4,A spindle of a wheel.,arbor
flor|noun,0,"A film of yeast that develops on the surface of some wines during fermentation, induced deliberately during the production of sherry.",flor
fleur|noun,0,fleur-de-lis,fleur
dunch|verb,0,"To knock against; to hit, punch",dunch
dunch|verb,1,To crash into; to bump into.,dunch
dunch|verb,2,"To gore with the horns, as a bull.",dunch
dunch|verb,3,"To push, jog, or nudge, especially with the elbow.",dunch
dunch|noun,0,A push; knock; bump.,dunch
dunch|noun,1,A fat hit from a claggy lie.,dunch
dunch|noun,2,"A leisurely meal between lunch and dinner in the late afternoon or early evening (about 3-5 p.m.), usually instead of lunch or dinner.",dunch
musique|noun,0,Obsolete form of music.,musique
buch|noun,0,A surname.,Buch
colore|noun,0,Obsolete spelling of color.,colore
couleur|noun,0,"A suit of cards, in certain French card games.",couleur
cor|interjection,0,Expression of surprise.,cor
cor|noun,0,Any of various former units of volume,cor
honing|verb,0,present participle and gerund of hone,honing
honing|noun,0,The process by which something is honed.,honing
alpha|noun,1,Latin alpha: the Latin letter Ɑ (minuscule: ɑ).,alpha
alpha|noun,2,"The name of the symbols Α and α used in science and mathematics, often interchangeable with the symbols when used as a prefix.",alpha
alpha|noun,3,The return of a given asset or portfolio adjusted for systematic risk.,alpha
alpha|noun,4,"A person, especially a male, who is dominant, successful and attractive; (see alpha male).",alpha
alpha|noun,5,Clipping of alphabet.,alpha
alpha|noun,6,"The first versions of a program, usually only available to the developer, and only tested by the developer.",alpha
alpha|noun,7,An angle of attack.,alpha
alpha|noun,8,"The level of translucency of a color, as determined by the alpha channel.",alpha
alpha|noun,9,Ellipsis of alpha layer.,alpha
alpha|noun,10,The significance level of a statistical test; the alpha level.,alpha
alpha|noun,11,"In omegaverse fiction, a person of a dominant secondary sex driven by biology, magic, or other means to bond with an omega, with males of this type often having canine-like genitalia.",alpha
alpha|noun,12,Alternative letter-case form of Alpha (“member of Generation Alpha”).,alpha
alpha|adjective,0,Designates the first in an order of precedence.,alpha
alpha|adjective,1,Exhibiting characteristics of the alpha male/female archetype.,alpha
alpha|adjective,2,"Designates some bright star, usually the brightest star, of a constellation.",alpha
alpha|adjective,3,Clipping of alphabetical.,alpha
beta|noun,1,An academic grade better than a gamma and worse than an alpha.,beta
beta|noun,2,Average sensitivity of a security's price to overall securities market prices.,beta
beta|noun,3,"The phase of development after alpha testing and before launch, in which software, while not complete, has been released to potential users for testing.",beta
beta|noun,4,Software in such a phase; a preliminary version.,beta
beta|noun,5,Any kind of content from early development that was not used in the final product.,beta
beta|noun,6,Information about a route which may aid someone in climbing it.,beta
beta|noun,7,A beta particle or beta ray.,beta
beta|noun,8,Sideslip angle.,beta
beta|noun,9,"The range of engine power settings in which the blade pitch angle of a constant-speed propeller is controlled directly by the angle of the engine's throttle lever (rather than varying with engine torque and airspeed to maintain a constant propeller RPM), allowing the propeller to be disked to generate high drag and slow the aircraft quickly.",beta
beta|noun,10,Alternative spelling of betta (“fish in the genus Betta”).,beta
beta|noun,11,"Ellipsis of beta male, a man who is less competent or desirable than an alpha male.",beta
beta|noun,12,"In omegaverse fiction, a person of a secondary sex similar to normal humans, lacking the biological drives of alphas and omegas but generally capable of bonding and mating with either.",beta
beta|noun,13,"a term of endearment, used towards someone of equal or lower standing such as a friend or child, similar to brother or son",beta
beta|adjective,0,Identifying a molecular position in an organic chemical compound.,beta
beta|adjective,1,Designates the second in an order of precedence.,beta
beta|adjective,2,Preliminary; prerelease. Refers to an incomplete version of a product released for initial testing.,beta
beta|verb,0,To preliminarily release computer software for initial testing prior to final release.,beta
beta|verb,1,To beta-read a text.,beta
gamma|noun,1,"The letter Ɣɣ, used in the alphabets of several African languages, and in lowercase form in the IPA to represent a voiced velar fricative.",gamma
gamma|noun,2,A gamma ray or gamma-ray photon.,gamma
gamma|noun,3,"The Gamma function, symbolized by Γ.",gamma
gamma|noun,4,"A constant approximately equal to 0.57721566, symbolized by γ (also known as the Euler–Mascheroni constant).",gamma
gamma|noun,5,"A non-SI unit of measure of magnetic flux density, equal to 1 nT.",gamma
gamma|noun,6,"A non-SI unit of measure of mass, equal to 1 microgramme.",gamma
gamma|noun,7,Slope of log-log plot of video input and luminance output.,gamma
gamma|noun,8,Flight path angle; the angle by which an aircraft's flight path deviates from the horizontal plane.,gamma
gamma|noun,9,"A second-order measure of derivative price sensitivity, expressed as the rate of change in delta with respect to changes in the underlying asset price.",gamma
gamma|noun,10,Synonym of gamma correction.,gamma
hu|noun,0,A common surname from Chinese of east Asian derivation.,Hu
hu|noun,1,"Any of several peoples of China, for example the Tatars of northwestern China, whom the Chinese considered barbarians.",Hu
hu|noun,2,The god of the creation word in Egyptian mythology.,Hu
hu|noun,3,"A town in Egypt, located on the Nile, which in more ancient times was the capital of the seventh nome of Upper Egypt.",Hu
half and half|adjective,0,In equal parts; half,half and half
half and half|noun,0,"A mixture of two things, generally in about equal proportions.",half and half
half and half|noun,1,"A mixture of two things, generally in about equal proportions.",half and half
half and half|noun,2,"A mixture of two things, generally in about equal proportions.",half and half
half and half|noun,3,"A mixture of two things, generally in about equal proportions.",half and half
half and half|noun,4,"A mixture of two things, generally in about equal proportions.",half and half
half and half|noun,5,"A mixture of two things, generally in about equal proportions.",half and half
coke|noun,2,"Alternative letter-case form of Coke (cola-based soft drink, especially Coca-Cola).",coke
coke|noun,3,"Alternative letter-case form of Coke (a serving of cola-based soft drink, especially Coca-Cola).",coke
coke|noun,4,"Alternative letter-case form of Coke (any soft drink, regardless of type).",coke
coke|verb,2,To add deleterious carbon deposits as a byproduct of combustion.,coke
download|noun,1,A file that has been or is intended to be transferred in this way.,download
download|verb,1,Synonym of upload: to send data from a given computer to a remote one.,download
download|verb,2,Synonym of copy: to transfer data to or from removable media.,download
download|verb,3,Synonym of install: to load software forced.,download
download|verb,4,To load a gun (especially a muzzle-loader) with less propellant than its designed load.,download
download|verb,5,To transfer jurisdiction and responsibility of a government asset or service to a lower level of government.,download
annex|noun,3,"An addition to the territory of a country or state, from a neighboring country or state, normally by military force.",annex
annex|verb,1,"To attach or connect, as a consequence, condition, etc.",annex
annex|verb,2,To join; to be united.,annex
annex|verb,3,To take something without permission (informal),annex
annexation|noun,1,A legal merging of a territory into another body.,annexation
astronomy|noun,1,Astrology.,astronomy
giraffe|noun,0,"A ruminant in the genus Giraffa of the African savannah with long legs, a highly elongated neck, yellow fur patterned with dark spots typically in the form of a network, and two or more horn-like projections called ossicones; the tallest living animal.",giraffe
giraffe|noun,1,A giraffe unicycle.,giraffe
giraffe|noun,2,A laugh.,giraffe
giraffe|noun,3,A very tall individual.,giraffe
giraffe|noun,4,A very tall individual.,giraffe
con|verb,0,"To study or examine carefully, especially in order to gain knowledge of; to learn, or learn by heart.",con
con|verb,1,To know; understand; acknowledge.,con
con|verb,2,"To trick, lie or defraud, usually for personal gain.",con
con|verb,3,Alternative form of conn (“direct a ship”).,con
con|noun,0,"A disadvantage of something, especially when contrasted with its advantages (pros).",con
con|noun,1,"A convicted criminal, a convict.",con
con|noun,2,"A fraud; something carried out with the intention of deceiving, usually for personal, often illegal, gain.",con
con|noun,3,Alternative form of conn (“navigational direction of a ship”).,con
con|noun,4,"An organized gathering, such as a convention, conference, or congress.",con
con|noun,5,The conversion of part of a building.,con
con|noun,6,Consumption; pulmonary tuberculosis.,con
con|noun,7,"Squirrel, particularly the red squirrel.",con
con|noun,8,A squirrel's nest.,con
con|noun,9,A political conservative.,con
con|noun,10,Abbreviation of consolidation: only used in naming.,con
con|adjective,0,Abbreviation of consolidated: only used in naming.,con
test|noun,1,"The external calciferous shell, or endoskeleton, of an echinoderm, e.g. sand dollars and sea urchins; testa.",test
test|noun,2,A cupel or cupelling hearth in which precious metals are melted for trial and refinement.,test
test|noun,3,Testa; seed coat.,test
test|noun,4,Judgment; distinction; discrimination.,test
test|noun,5,A witness.,test
test|noun,6,Clipping of testosterone.,test
test|verb,0,"To challenge, to put a strain on (something).",test
test|verb,1,"To refine (gold, silver, etc.) in a test or cupel; to subject to cupellation.",test
test|verb,2,"To put to the proof; to prove the truth, genuineness, or quality of by experiment, or by some principle or standard; to try.",test
test|verb,5,To be shown to be by test.,test
test|verb,6,"To examine or try, as by the use of some reagent.",test
test|verb,7,To challenge (someone) to a fight.,test
test|verb,8,"To attest (a document) legally, and date it.",test
test|verb,9,"To make a testament, or will.",test
cloudlet|noun,0,A little cloud.,cloudlet
cloudlet|noun,1,A small-scale cloud data center deployed at the edge.,cloudlet
without|adverb,0,"Outside, externally.",without
without|adverb,1,Lacking something; failing.,without
without|adverb,2,Without a condom being worn.,without
without|preposition,0,"Outside of, beyond.",without
without|preposition,2,Not doing or not having done something.,without
without|conjunction,0,"Unless, except (introducing a clause).",without
without|noun,0,Someone or something lacking in something.,without
philia|noun,0,friendship,philia
philia|noun,1,liking,philia
philia|noun,2,a psychological disorder characterized by an irrational favorable disposition towards something,philia
stars|noun,0,plural of star,stars
stars|noun,1,Outer space.,stars
stars|verb,0,third-person singular simple present indicative of star,stars
star system|noun,1,"A method of creating, promoting and exploiting movie stars in cinema, emphasizing on their images rather than their acting.",star system
hagseed|noun,0,The offspring of a hag.,hagseed
hagship|noun,0,"The state or condition of a hag, an ugly woman.",hagship
hag-taper|noun,0,The great woolly mullein (Verbascum thapsus).,hag-taper
hah|interjection,0,Alternative form of ha.,hah
hah|interjection,1,Alternative form of huh.,hah
hah|interjection,2,Huh!; used to express subtle surprise or amusement in a conversation.,hah
hah|interjection,3,Expression of discontent when one is faced with a rude awakening.,hah
hah|noun,0,Alternative form of heh (“Semitic letter”).,hah
hah|particle,0,Synonym of ah (sense 1); used to form tag questions prompting the listener to confirm something.,hah
hah|particle,1,"Used to form a tag question, either to invite acknowledgment, or to ascertain the continued attention of the listener.",hah
hah|particle,2,Tagged at the end of a confirmation-seeking sentence to express subtle surprise or realisation.,hah
delta|noun,2,Alternative letter-case form of Delta from the NATO/ICAO Phonetic Alphabet.,delta
delta|noun,4,The rate of change in an option value with respect to the underlying asset's price.,delta
delta|noun,5,A value in delta notation indicating the relative abundances of isotopes.,delta
delta|noun,6,The set of differences between two versions of a file.,delta
delta|noun,7,A small but noticeable effect. Compare epsilon.,delta
delta|noun,8,The angle subtended at the center of a circular arc.,delta
delta|noun,9,A type of cargo bike that has one wheel in front and two in back.,delta
delta|noun,11,"A military unit, nominally headed by a colonel, equivalent to a USAF operations wing, or an army regiment.",delta
delta|noun,12,a star that is usually the fourth brightest of a constellation.,delta
delta|noun,13,"one of four baryons consisting of up and down quarks with a combined spin of 3/2: Δ++ (uuu), Δ+ (uud), Δ0 (udd), or Δ− (ddd)",delta
delta|noun,14,Ellipsis of delta variant (variant of the SARS-CoV-2 virus).,delta
delta|verb,0,To calculate the differences between the characters in an enciphered text and the characters a fixed number of positions previous.,delta
delta|verb,1,To compare two versions of the same file in order to determine where they differ (where a programmer has made edits).,delta
epsilon|noun,1,"In IPA, the phonetic symbol ɛ that represents the open-mid front unrounded vowel.",epsilon
epsilon|noun,2,An arbitrarily small quantity.,epsilon
epsilon|noun,3,An arbitrarily small quantity.,epsilon
epsilon|noun,5,The percentage change in an option value with respect to the underlying dividend yield.,epsilon
hot chocolate|noun,1,A serving of this beverage.,hot chocolate
hot chocolate|noun,2,"A powder usually made from cocoa, sugar, and other ingredients, used to prepare this beverage.",hot chocolate
hot chocolate|verb,0,To consume hot chocolate.,hot chocolate
zeta|noun,1,"A mathematical function, formally known as the Riemann zeta function.",zeta
natural|adjective,0,Existing in nature.,natural
natural|noun,0,"A native inhabitant of a place, country, etc.",natural
natural|noun,1,A note that is not or is no longer to be modified by an accidental.,natural
natural|noun,2,The symbol ♮ used to indicate such a natural note.,natural
natural|noun,3,One with an innate talent at or for something.,natural
natural|noun,4,"An almost white colour, with tints of grey, yellow or brown; originally that of natural fabric.",natural
natural|noun,5,One with a simple mind; a fool or idiot.,natural
natural|noun,6,One's life.,natural
natural|noun,7,A hairstyle for people with Afro-textured hair in which the hair is not straightened or otherwise treated.,natural
natural|noun,8,A breast which has not been modified by plastic surgery.,natural
natural|noun,9,Someone who has not used anabolic steroids or other performance-enhancing substances.,natural
natural|noun,10,A roll of two dice with a score of 7 or 11 on the comeout roll.,natural
natural|noun,11,A deal of cards totalling 8 or 9.,natural
natural|noun,12,Synonym of pontoon (“hand totalling 21 points”).,natural
natural|adverb,0,Naturally; in a natural manner.,natural
fried egg|noun,1,A golf ball half-buried in sand in a bunker.,fried egg
fried egg|noun,2,A small female breast.,fried egg
labyrinth|noun,0,"A maze-like structure built by Daedalus in Knossos, containing the Minotaur.",labyrinth
labyrinth|noun,1,"A maze-like structure built by Daedalus in Knossos, containing the Minotaur.",labyrinth
labyrinth|noun,2,A tortuous anatomical structure:,labyrinth
labyrinth|verb,0,"To enclose in a labyrinth, or as though in a labyrinth.",labyrinth
labyrinth|verb,1,To arrange in the form of a labyrinth.,labyrinth
labyrinth|verb,2,"To twist and wind, following a labyrinthine path.",labyrinth
labyrinth|verb,3,"To become lost and confused, as if in a labyrinth.",labyrinth
lavatory|noun,0,"A vessel or fixture for washing, particularly",lavatory
lavatory|noun,1,A vessel or fixture for washing,lavatory
lavatory|noun,2,A vessel or fixture for washing,lavatory
lavatory|noun,3,A vessel or fixture for washing,lavatory
lavatory|noun,4,"Handwashing as an act, particularly",lavatory
lavatory|noun,5,A liquid used in washing; a lotion; a wash; a rinse.,lavatory
lavatory|noun,6,A washroom: a room used for washing the face and hands.,lavatory
lavatory|noun,7,A room containing a toilet: a bathroom (US) or WC (UK).,lavatory
lavatory|noun,8,A plumbing fixture for urination and defecation: a toilet.,lavatory
lavatory|noun,9,A place to wash clothes: a laundry.,lavatory
lavatory|noun,10,A place where gold is panned.,lavatory
lavatory|noun,11,A paved room in a mortuary where corpses are kept under a shower of disinfecting fluid.,lavatory
lavatory|adjective,0,"Washing, or cleansing by washing.",lavatory
huh|interjection,0,Used to express doubt or confusion.,huh
huh|interjection,3,"Used either to belittle the issuer of a statement/question, or sarcastically to indicate utter agreement, and that the statement being responded to is an extreme understatement. The intonation is changed to distinguish between the two meanings - implied dullness for belittlement, and feigned surprise for utter agreement.",huh
huh|interjection,6,Representing the sound of heavy breathing.,huh
huh|interjection,7,Representing a chuckling sound.,huh
huh|interjection,8,"A kiai, shouted as a limb is swung in attack.",huh
lunar|adjective,1,Shaped like a crescent moon; lunate.,lunar
lunar|adjective,2,Extremely high.,lunar
lunar|adjective,3,"(Believed to be) influenced by the Moon, as in character, growth, or properties.",lunar
lunar|adjective,4,Of or pertaining to silver (which was symbolically associated with the Moon by alchemists).,lunar
lunar|adjective,5,"Of or pertaining to travel through space between the Earth and the Moon, or exploration and scientific investigation of the Moon.",lunar
lunar|noun,0,"The middle bone of the proximal series of the carpus in the wrist, which is shaped like a half-moon.",lunar
lunar|noun,1,"An observation of a lunar distance (“the angle between the Moon and another celestial body”), especially for establishing the longitude of a ship at sea.",lunar
lune|noun,0,A fit of lunacy or madness; a period of frenzy; a crazy or unreasonable freak.,lune
lune|noun,1,"A concave figure formed by the intersection of the arcs of two circles on a plane, or on a sphere the intersection between two great semicircles.",lune
lune|noun,2,Anything crescent-shaped.,lune
lune|noun,3,A leash for a hawk.,lune
universe|noun,0,Alternative letter-case form of Universe; Our universe.,universe
universe|noun,2,Everything under consideration.,universe
universe|noun,4,"A whole world, in the sense of perspective or social setting.",universe
universe|noun,5,A deity who is equivalent to the sum of everything that exists in the cosmos.,universe
universe|noun,6,"The Earth, the sphere of the world.",universe
downstairs|adjective,1,"Originating in or associated with a lower, embedded clause, as opposed to the matrix clause.",downstairs
downstairs|adverb,0,Down the stairs.,downstairs
downstairs|adverb,1,In or to hell.,downstairs
downstairs|adverb,2,Regarding the genitalia.,downstairs
downstairs|adverb,3,"In or to a lower, embedded clause, as opposed to the matrix clause.",downstairs
downstairs|noun,0,"The lower floor of a house, at ground level, or sometimes below.",downstairs
downstairs|noun,1,The genitalia.,downstairs
upstairs|adjective,1,"Pertaining to a pitched ball that is high, and usually outside the strike zone.",upstairs
upstairs|adjective,2,"Originating in or associated with a higher matrix clause, as opposed to a lower embedded clause.",upstairs
upstairs|adverb,1,In the brain or mind.,upstairs
upstairs|adverb,2,"In heaven, especially with regard to where a deity might be found.",upstairs
upstairs|adverb,3,"In or to a higher matrix clause, as opposed to a lower embedded clause.",upstairs
upstairs|noun,0,An upper storey.,upstairs
upstairs|noun,1,A woman's breasts.,upstairs
daily|adjective,1,Diurnal: by daylight.,daily
daily|noun,0,"Something that is produced, consumed, used, or done every day.",daily
daily|noun,1,"Something that is produced, consumed, used, or done every day.",daily
daily|noun,2,"Something that is produced, consumed, used, or done every day.",daily
daily|noun,3,"Something that is produced, consumed, used, or done every day.",daily
daily|noun,4,"Something that is produced, consumed, used, or done every day.",daily
daily|verb,0,"To drive an automobile frequently, on a daily basis, for regular and mundane tasks.",daily
daily|verb,1,"To use, especially of a computer or operating system, for everyday tasks.",daily
daily|adverb,1,"diurnally, by daylight",daily
dartboard|noun,0,A board used as a target for throwing darts.,dartboard
dancer|noun,1,A stripper.,dancer
dancer|noun,2,Synonym of garreter (“a thief who used housetops to enter by garret windows”).,dancer
dawn|verb,1,To start to appear or become obvious.,dawn
dawn|verb,2,To begin to give promise; to begin to appear or to expand.,dawn
dawn|noun,1,The rising of the sun.,dawn
dawn|noun,2,The time when the sun rises.,dawn
dawn|noun,3,The earliest phase of something.,dawn
athens|noun,1,The Greek government.,Athens
athens|noun,2,Several places in the United States:,Athens
athens|noun,3,"A township in Ontario, Canada.",Athens
athens|noun,4,A surname from Greek.,Athens
handcloth|noun,0,A handkerchief.,handcloth
handcloth|noun,1,A washcloth.,handcloth
handcraft|noun,0,handicraft,handcraft
handcraft|noun,1,The class of subjects for study that rely upon experimentation and observation.,handcraft
paris|noun,1,"A department of Île-de-France, France.",Paris
paris|noun,2,The government of France.,Paris
paris|noun,3,A locale named after the French city.,Paris
paris|noun,4,"A community in Ontario; named for nearby gypsum deposits, used to make plaster of Paris (itself named for the city).",Paris
paris|noun,5,An English habitational surname from Old French for someone from Paris.,Paris
paris|noun,6,A male given name from place name.,Paris
paris|noun,7,"A female given name transferred from the place name, of modern usage, usually from the French city.",Paris
paris|noun,9,"A male given name from Ancient Greek, from the Trojan hero.",Paris
paris|noun,10,"A French surname originating as a patronymic, ultimately from Latin Patricius.",Paris
paris|noun,11,"An English surname of Celtic origin, a variant of Parris.",Paris
paris|noun,12,"A Belgian surname, a variant of Parys.",Paris
paris|noun,13,"A Sicilian surname, a variant of Parigi.",Paris
paris|noun,14,"A Spanish surname, a variant of Aparicio.",Paris
handcraftsman|noun,0,A handicraftsman.,handcraftsman
idea|noun,1,The conception of someone or something as representing a perfect example; an ideal.,idea
idea|noun,2,The form or shape of something; a quintessential aspect or characteristic.,idea
idea|noun,4,"More generally, any result of mental activity; a thought, a notion; a way of thinking.",idea
idea|noun,5,"A conception in the mind of something to be done; a plan for doing something, an intention.",idea
idea|noun,6,A purposeful aim or goal; intent.,idea
idea|noun,8,A musical theme or melodic subject.,idea
stud|noun,2,A group of broodmares or other animals kept for breeding.,stud
stud|noun,3,A group of locomotives,stud
stud|noun,4,An animal (usually livestock) that has been registered and is retained for breeding.,stud
stud|noun,5,"A place, such as a ranch, where such animals are kept.",stud
stud|noun,7,"A sexually dominant lesbian, chiefly African-American.",stud
stud|noun,9,A style of earring where the decorative element is mounted on a straight post.,stud
stud|noun,10,"A vertical post, especially one of the small uprights in the framing for lath and plaster partitions, and furring, and upon which the laths are nailed.",stud
stud|noun,11,A cleat on a shoe.,stud
stud|noun,12,A stem; a trunk.,stud
stud|noun,13,"A type of poker in which the player cannot discard, and some of the cards are exposed.",stud
stud|noun,15,A stud bolt.,stud
stud|noun,16,An iron brace across the shorter diameter of the link of a chain cable.,stud
stud|noun,17,Clipping of student.,stud
stud|verb,0,To set with studs; to furnish with studs.,stud
stud|verb,1,To decorate as a stud does.,stud
stud|verb,2,To be scattered over the surface of (something) at intervals.,stud
stud|verb,3,To set (something) over a surface at intervals.,stud
mp3|noun,0,A digital sound recording in MP3 format; a song file.,MP3
midi|noun,0,Abbreviation of Musical Instrument Digital Interface.,MIDI
midi|noun,1,A computerized music file in the MIDI format.,MIDI
nba|noun,0,Initialism of National Basketball Association.,NBA
nba|noun,1,Initialism of National Boxing Association.,NBA
ff|noun,0,"Initialism of Fianna Fáil, an Irish political party.",FF
ff|noun,1,Initialism of Final Fantasy.,FF
ff|noun,2,"The Ferrari FF (Ferrari Four), an all-wheel drive grand tourer by Ferrari.",FF
ff|noun,3,"Initialism of Family First, an Australian political party.",FF
ff|noun,4,Initialism of Firefox.,FF
ff|noun,5,"Abbreviation of frigate, a type of warship.",FF
ff|noun,6,Initialism of false flag.,FF
ff|noun,7,Initialism of form feed.,FF
ff|noun,8,Initialism of fill factor.,FF
ff|noun,9,Initialism of fast-forward.,FF
ff|noun,10,Initialism of fist-fucking.,FF
ff|noun,11,Initialism of fair face.,FF
ff|verb,0,Initialism of fast-forward.,FF
ff|verb,1,Abbreviation of forfeit.,FF
ff|adjective,0,Initialism of fully finished.,FF
nippon|noun,0,Japan.,Nippon
christianize|verb,0,To make Christian.,Christianize
de-christianize|verb,0,To make un-Christian or non-Christian.,de-Christianize
de-christianize|verb,1,To deprive of Christian character or aspect.,de-Christianize
de-christianize|verb,2,To become un-Christian.,de-Christianize
de-christianize|verb,3,To renounce one's Christian faith.,de-Christianize
skagerrak|noun,0,"The marine passage between Norway and Denmark, formerly also including the passage between Sweden and Denmark, comprising the Kattegat.",Skagerrak
go to war|verb,1,"(of a person) To depart, typically from one's home, to join an army at war.",go to war
moscow|noun,1,"An oblast of Russia surrounding the city, which itself is not part of the oblast; in full, Moscow Oblast.",Moscow
moscow|noun,2,The government of Russia or the Soviet Union.,Moscow
moscow|noun,3,A large number of places in the United States:,Moscow
moscow|noun,4,"A hamlet in East Ayrshire council area, Scotland; probably named or re-named in 1812 for Napoleon's retreat from Moscow (OS grid ref NS4840).",Moscow
moscow|noun,5,"A village in Kottayam district, Kerala, India; named due to Soviet influence in Kerala during the Cold War.",Moscow
moscow|noun,6,"A nickname for the Brandon Estate, a social housing estate in Southwark, Central London; named because of gun violence and the use of Russian-made contraband firearms.",Moscow
london|noun,1,"A former administrative county of England, created in 1889 from parts of Kent, Middlesex and Surrey, and merged into Greater London in 1965.",London
london|noun,2,"The government of the United Kingdom, otherwise known as Westminster.",London
london|noun,4,"A small agricultural village in the commune of Savigny-sur-Seille, Saône-et-Loire department, Bourgogne-Franche-Comté region, France.",London
london|noun,5,"A village in Kiritimati atoll, Kiribati.",London
london|noun,6,"An urban neighborhood of the city of Belgrade, Serbia.",London
london|noun,7,Several places in the United States:,London
london|noun,8,A habitational surname for someone from London.,London
london|noun,9,A unisex given name transferred from the place name.,London
eta|noun,1,A kind of electrically neutral meson having zero spin and isospin.,eta
eta|noun,2,"A social outcast in Japan who is subjected to menial work, making up a class or caste of such people.",eta
eta|noun,3,Alternative form of ita (“kind of palm tree”).,eta
